"id","season","RPG","OPP_RPG","REB.MAR","TOPG","TO.MAR"
552,"P",33.6,34.9,-1.3,11.6,3.1
552,"Q",32.3,31.9,0.4,13.9,2.5
552,"S",33.9,31.9,2.1,12.6,0.2
537,"K",32.5,35.6,-3.1,19.1,NA
537,"H",33.8,31.2,2.7,17.9,NA
537,"I",32.1,37.8,-5.8,17.7,NA
537,"J",32.1,34.8,-2.7,17.5,NA
537,"O",33.5,32.4,1.1,14.2,1.1
537,"L",31.5,31.1,0.4,17.5,NA
537,"M",33.2,34.1,-0.8,15.8,NA
537,"N",31.6,32.2,-0.5,14.4,1
537,"S",31.3,34.1,-2.8,10.7,2.9
537,"P",33.1,34.3,-1.2,13.5,1.3
537,"Q",33.2,36.7,-3.5,12.3,2.3
537,"R",31.6,34.6,-3,13,0.3
553,"S",39.6,34.8,4.9,14.1,-1
553,"J",34.1,35.2,-1.1,14,NA
553,"H",35.9,31.9,4,16.7,NA
553,"I",37.6,33.9,3.7,16.2,NA
553,"N",36.8,35.8,1,16.1,-1.6
553,"K",32.9,31.3,1.7,13.6,NA
553,"L",34.9,34.2,0.8,15,NA
553,"M",34.3,36,-1.7,13.1,NA
553,"R",37.3,31.7,5.7,14.1,1.2
553,"O",39.7,33.5,6.2,12.8,1.7
553,"P",39.4,32.3,7.1,13,0.4
553,"Q",37.8,32.1,5.7,13.8,-1.5
554,"I",36,37.4,-1.4,15,NA
554,"H",35.6,38.1,-2.5,14.1,NA
554,"M",35.6,36,-0.4,14,NA
554,"J",37.2,38.1,-0.9,13.5,NA
554,"K",41.9,32.8,9,16.3,NA
554,"L",36,36,0,15,NA
554,"Q",35.8,39.7,-3.8,13.3,1.2
554,"N",35.7,37.1,-1.4,12.7,1.1
554,"O",31.9,40.9,-9,11.2,1.9
554,"P",34.7,35.4,-0.6,11.9,1.3
554,"R",37.6,31.9,5.7,13.4,-3.5
554,"S",37.9,32.4,5.5,12.8,-3.2
555,"H",33.3,33.8,-0.5,14.3,NA
555,"L",31.6,32.5,-0.9,15.2,NA
555,"I",34,34.1,0,13.6,NA
555,"J",32.9,35.8,-2.9,14.8,NA
555,"K",32.4,32.7,-0.3,15.9,NA
555,"P",34.1,34,0.1,15.8,-4.2
555,"M",34,33.8,0.1,16.2,NA
555,"N",31.5,35.4,-3.9,14.7,-2.7
555,"O",34.3,33,1.3,15,-2.2
555,"Q",32.7,33.8,-1.1,14.6,-4.6
555,"R",35.3,35.2,0.1,13.2,-3.1
555,"S",30.8,31.9,-1.1,11.5,-1
556,"J",36.2,38,-1.8,13.9,NA
556,"H",42.5,36.7,5.7,14,NA
556,"I",38.6,35.4,3.2,14.6,NA
556,"M",29.8,33.1,-3.3,13.4,NA
556,"N",27.6,33.5,-6,14.1,0.1
556,"K",41.1,36.6,4.5,14,NA
556,"L",37,36.6,0.4,17.5,NA
556,"Q",36,32.6,3.4,13,-0.6
556,"R",37.2,33.8,3.4,13.3,-0.3
556,"O",28.5,36,-7.5,13.2,1.9
556,"P",35.8,33.5,2.4,11.9,1.9
556,"S",37.9,31,6.9,13.3,-1
557,"K",34.1,32.2,1.9,17,NA
557,"L",35.2,29.7,5.5,17.5,NA
557,"H",35.9,31.1,4.9,16.9,NA
557,"I",35,34,1,17,NA
557,"J",35.4,33.5,1.9,15.9,NA
557,"P",34.2,32.6,1.5,14.1,-0.2
557,"M",31.9,35.2,-3.3,13.6,NA
557,"N",33,33.5,-0.5,13.7,-0.2
557,"O",35,32.2,2.8,15,-0.6
557,"Q",31.6,30.3,1.3,12.8,-0.8
557,"R",40.4,28.4,12.1,10.8,0.3
557,"S",37.6,32.8,4.8,9.2,1.8
558,"M",32.8,32.2,0.6,13.8,NA
558,"H",31.1,32.6,-1.5,17.1,NA
558,"I",33.1,32.7,0.4,18.7,NA
558,"J",34.2,31.8,2.4,17.5,NA
558,"K",34.2,29.7,4.4,16.9,NA
558,"L",32.6,28.5,4.1,14.6,NA
558,"Q",34.1,32,2.1,12.2,0
558,"N",34.1,35,-0.9,14.1,1.1
558,"O",33,32.7,0.3,14.3,0.2
558,"P",36.6,33.1,3.5,12.4,0.3
558,"R",31.4,30.4,1,10.9,1.5
558,"S",33.1,30,3.1,12.3,-1.6
559,"I",44.8,35.3,9.5,13.8,NA
559,"H",42.7,36.8,5.9,15.8,NA
559,"L",42.3,35.7,6.6,15,NA
559,"J",46.1,34.7,11.4,15.2,NA
559,"S",35.7,35,0.7,11.5,1.7
559,"K",45,34.5,10.5,14.2,NA
559,"P",39.6,35.5,4.1,11.7,0.4
559,"M",41.9,35.7,6.3,13.6,NA
559,"N",42.7,34.5,8.3,12.7,-0.6
559,"O",39.4,35.8,3.6,15,-2.4
559,"Q",37.4,34.9,2.6,12.3,-1.4
559,"R",33.1,36.6,-3.5,12.2,1.3
560,"K",30.7,38.5,-7.8,13,NA
560,"I",34.5,32.6,1.8,14.9,NA
560,"J",33.5,35.9,-2.4,14.8,NA
560,"O",33.4,38.8,-5.3,14,0.7
560,"L",31.1,38.9,-7.8,13.8,NA
560,"H",28.7,30.3,-1.6,14.9,NA
560,"S",33.6,38.9,-5.3,12,1.5
560,"P",36.1,38,-1.8,13.7,1.2
560,"M",31.2,35.8,-4.6,14.7,NA
560,"N",31,37.9,-6.8,12.6,3.2
560,"Q",34.7,38.4,-3.7,12.9,0.3
560,"R",33.2,41.7,-8.6,14.8,1.8
561,"L",31.5,30.4,1.1,14.8,NA
561,"H",31.7,34,-2.3,15.5,NA
561,"M",33.9,32.7,1.2,13.7,NA
561,"O",34.3,31,3.3,12.3,1.6
561,"I",37.6,35.4,2.2,14.9,NA
561,"J",30,31.7,-1.6,14.4,NA
561,"N",35.5,32.4,3.1,13,0.8
561,"K",32.2,34.2,-2,14,NA
561,"S",31.4,36.1,-4.7,12,-1.7
561,"P",32.4,35.8,-3.5,12.1,1.6
561,"Q",32.6,38.2,-5.6,13.5,2
561,"R",32.4,33.6,-1.2,13.3,0.6
562,"L",32.8,30.3,2.4,12.8,NA
562,"M",34.5,32.8,1.7,14,NA
562,"N",32.5,35.9,-3.4,12.3,3.9
562,"K",34.4,34.8,-0.4,13.4,NA
562,"O",34.8,34.5,0.3,12.4,-0.5
562,"H",34.1,32.4,1.6,13.3,NA
562,"I",34.5,31.7,2.8,13.8,NA
562,"J",31.4,34.3,-2.9,12,NA
562,"R",35.2,30.3,4.9,12.3,-1.7
562,"S",34.7,31.7,3,10,0.2
562,"P",35.1,31.2,3.9,11.8,-2.5
562,"Q",36.2,30.1,6.1,12.3,-1.8
563,"S",35,32.7,2.3,14,-1.2
563,"Q",31.3,31,0.4,14.7,0.7
563,"R",34,33.9,0.1,14.1,1.3
563,"P",33.8,39,-5.1,13.6,0.3
564,"N",33.6,37.8,-4.3,13.2,2
564,"H",31.4,30.1,1.3,13.2,NA
564,"I",38.1,32.2,5.9,15.5,NA
564,"J",37.1,33.3,3.8,13.4,NA
564,"K",38.8,34.4,4.3,15.1,NA
564,"L",39.3,37.1,2.3,15.4,NA
564,"M",36.1,34.4,1.7,13.5,NA
564,"R",29.8,36.1,-6.3,12.5,3.5
564,"O",36.8,36.6,0.2,14.6,-1.5
564,"P",33.4,33.9,-0.5,14.2,-1
564,"Q",37.6,31.9,5.6,15.3,-1.5
564,"S",33.7,35,-1.3,11.9,-0.5
565,"N",37.3,33.7,3.6,17.7,NA
565,"H",35.2,33.2,2,16.9,NA
565,"I",30.1,32.1,-2,16.4,NA
565,"J",32.4,33.2,-0.8,16.2,NA
565,"K",33.1,33.7,-0.6,17.5,NA
565,"L",38.8,32,6.9,19.1,NA
565,"M",37.1,36.4,0.7,16,NA
565,"N",37.3,33.7,3.6,17.7,-0.4
565,"P",34.7,34.3,0.4,15.8,-0.7
565,"Q",35.1,36.5,-1.4,13.7,1.5
565,"R",36.9,34,2.8,13.6,2.2
565,"O",37.9,37.1,0.8,17.5,-1.3
565,"S",35.3,33.1,2.2,12.9,-0.4
567,"L",29.2,34.3,-5.1,13.1,NA
567,"M",32.6,34.8,-2.2,14.3,NA
567,"N",32.9,35.3,-2.5,13.9,0.1
567,"O",30.8,36.4,-5.6,13.4,0
567,"P",30.7,38,-7.3,13.7,0.4
567,"Q",32.3,32.7,-0.4,13.9,-1.8
567,"H",28.7,35.7,-7,12.3,NA
567,"I",28.8,36.5,-7.8,14.2,NA
567,"J",29.2,34,-4.8,14.1,NA
567,"K",31,33.5,-2.4,13.6,NA
567,"R",31.3,33.5,-2.2,13.5,0.2
567,"S",33.1,31,2,12,1.1
568,"M",37.1,32.8,4.3,12.2,NA
568,"N",38.8,37.1,1.8,12.2,5.4
568,"R",33.8,31.4,2.4,10.9,1.4
568,"S",32.9,32.8,0.1,11.5,1
568,"O",37,33.5,3.5,13.6,-1.2
568,"P",37,32.4,4.5,14.2,-1.1
568,"H",41.1,34.3,6.8,18,NA
568,"I",38.4,33.3,5.1,17.3,NA
568,"J",37.9,31.8,6.1,14.8,NA
568,"K",39,32.9,6.2,13,NA
568,"L",40.7,33.4,7.3,14.5,NA
568,"Q",38.8,32.5,6.4,11.8,0.6
569,"P",38.7,33.9,4.8,13.3,-0.8
569,"Q",35.7,32.1,3.5,13,-0.2
569,"R",34.3,30.4,3.8,14.5,-0.5
569,"O",38.3,32.5,5.7,14.6,-0.3
569,"K",35.9,32.3,3.6,14,NA
569,"H",36.7,31.4,5.2,13.3,NA
569,"I",38,30.9,7.1,14.3,NA
569,"J",33.7,32,1.6,13.1,NA
569,"L",33,32.7,0.4,14.1,NA
569,"M",34.5,29.6,4.9,12.9,NA
569,"N",38,32.7,5.3,13.8,0.9
569,"S",35.3,31,4.3,12.2,0.7
570,"P",33,35.2,-2.2,11.8,-2.3
570,"I",37.6,36.6,1,16.9,NA
570,"Q",37,38.7,-1.7,12.9,-2.2
570,"S",36.5,38.9,-2.4,9.6,2.3
570,"M",31.2,37.2,-6,13.9,NA
570,"J",35.5,35.5,0.1,16.7,NA
570,"R",37.6,35.7,2,12.7,-1.9
570,"H",35.4,38.6,-3.1,13.4,NA
570,"N",34,37.4,-3.4,13,0
570,"K",35.6,37.5,-1.9,16.2,NA
570,"L",28.7,34.7,-6,12.9,NA
570,"O",34.8,35.6,-0.9,13.3,-1.6
571,"I",28.9,30.8,-1.9,15.3,NA
571,"H",30,32,-2,13.7,NA
571,"K",26.6,29.7,-3,12.8,NA
571,"R",32,34.6,-2.6,13.7,0
571,"S",31.4,34.1,-2.7,11.8,-0.5
571,"O",27.9,31.4,-3.6,11.4,5.7
571,"L",27.8,28.6,-0.8,12.2,NA
571,"M",27.1,30.8,-3.7,11.3,NA
571,"J",27.5,30.5,-3,14.1,NA
571,"P",25.3,35,-9.7,11.2,4.3
571,"Q",30.2,37.1,-6.8,10.3,3.7
571,"N",30.6,33.2,-2.6,15.3,-2.9
572,"J",33.7,36.4,-2.7,13.1,NA
572,"H",36.9,35.8,1.1,13.3,NA
572,"I",35.6,35.7,-0.2,13.7,NA
572,"K",35,34.8,0.2,14.9,NA
572,"O",24,29.8,-5.8,11.8,1
572,"L",32.4,38.2,-5.8,15,NA
572,"M",24,28.4,-4.5,14.7,NA
572,"N",23.8,29.6,-5.8,13.1,0.1
572,"S",26.1,31.4,-5.3,9.9,2.6
572,"P",23.9,29.7,-5.7,12.4,1.6
572,"Q",26.5,30.4,-4,12.1,2.5
572,"R",25,30.9,-6,11.1,4.8
573,"H",36.9,30.3,6.6,14.6,NA
573,"I",35.8,30.9,4.9,13.4,NA
573,"J",36.6,31.5,5.1,12.3,NA
573,"K",33.3,34.9,-1.6,12.1,NA
573,"N",34.7,39.3,-4.6,12.5,0.4
573,"O",33.4,38.9,-5.5,10.9,2
573,"L",35.5,33.6,1.9,11.7,NA
573,"M",34.6,37.6,-3,12,NA
573,"R",34.2,38.1,-3.9,14.3,1.3
573,"S",33.9,34.2,-0.3,13.5,-0.4
573,"P",30.5,38.2,-7.7,13.5,1.8
573,"Q",33.1,39.6,-6.6,13.4,2.3
574,"M",29.2,31.7,-2.5,12.6,NA
574,"I",31.7,28.4,3.3,13.5,NA
574,"J",35,29.1,6,13,NA
574,"K",33.9,29.8,4.1,13.6,NA
574,"L",33.2,31.1,2.1,12.7,NA
574,"N",31,31.5,-0.4,16.8,-2.8
574,"H",33.6,30.6,3,11.8,NA
574,"P",37.5,34.1,3.4,15.7,-1.4
574,"Q",34,32,2,12.5,2.7
574,"R",33.3,33.4,-0.2,10.9,5.2
574,"O",36,32.1,4,15.6,-0.3
574,"S",36.7,34.8,1.8,12.8,0.9
575,"I",33.3,36.4,-3,16.1,NA
575,"J",36,32.6,3.4,15.7,NA
575,"N",32.5,32.8,-0.2,12.9,0.3
575,"O",28.5,35.1,-6.6,10.1,2.3
575,"P",30,35.6,-5.5,12.2,1
575,"K",36,31.2,4.8,15.8,NA
575,"L",36.4,31.5,5,13.8,NA
575,"H",31.9,30.4,1.5,14.6,NA
575,"M",34,30.9,3.1,11.7,NA
575,"Q",32.6,34.6,-2,12.9,0.7
575,"R",31.5,34.3,-2.7,13.8,-0.7
575,"S",32.5,31.5,1,11.9,-0.8
576,"M",33.2,35.8,-2.6,15.8,NA
576,"P",40.3,30.8,9.5,11.9,-1.9
576,"N",40,34.9,5.1,12.7,-1.2
576,"O",36,36,0,12.1,0.8
576,"L",33.9,32.6,1.3,13.9,NA
576,"H",35.6,36,-0.3,13.5,NA
576,"I",34.5,36.3,-1.7,13.1,NA
576,"J",33.9,36,-2,12,NA
576,"K",38.2,34.6,3.5,13.5,NA
576,"S",35.7,36.6,-0.9,8.5,2.8
576,"Q",35.6,29.5,6,11.6,-0.5
576,"R",34,30.5,3.5,11.8,0
577,"N",36.6,33.6,3,12.3,4.1
577,"M",37.1,36.6,0.5,13.6,NA
577,"R",33.8,35,-1.2,10.7,3.7
577,"O",39.1,33.1,5.9,11.1,3.8
577,"P",38.3,35.5,2.7,12.2,2.8
577,"Q",36.6,34.1,2.5,12.2,0.7
577,"H",36.9,34.8,2,14,NA
577,"I",36.3,34.1,2.1,14.2,NA
577,"J",38.4,36.7,1.7,13.6,NA
577,"K",32.9,35.9,-3,13.4,NA
577,"L",35.1,30.4,4.7,15.4,NA
577,"S",34.7,32.8,1.9,9.8,2.8
578,"N",33.5,35.8,-2.3,13.7,2.3
578,"O",37.7,41.3,-3.6,14.5,2.1
578,"Q",30.8,38.3,-7.5,12.1,5.1
578,"S",35.3,35.3,0.1,11,1
578,"J",34.7,37.6,-2.9,13.9,NA
578,"P",35.4,38.3,-2.9,13.2,7.1
578,"H",33.1,34.3,-1.2,18.9,NA
578,"I",34.8,36.1,-1.3,14.7,NA
578,"R",35.9,38,-2.1,14.6,-2.4
578,"K",32.5,37.4,-4.9,14.1,NA
578,"L",32.4,38.1,-5.7,14.9,NA
578,"M",38.2,37.6,0.6,16.2,NA
583,"H",38.1,35.3,2.8,12.9,NA
583,"Q",34.3,34.5,-0.2,13.7,1
583,"R",35.7,37.9,-2.2,12.7,1
583,"S",34,35.7,-1.7,11.7,0.3
583,"P",33.5,35.5,-2,14.1,-0.4
583,"L",34.2,37.2,-3,14,NA
583,"I",39.7,34.6,5.1,15,NA
583,"J",39.9,36.3,3.6,16.1,NA
583,"K",34.8,34.9,0,15.5,NA
583,"M",32.8,38,-5.2,14.3,NA
583,"N",33.9,35.7,-1.8,12.2,-1.6
583,"O",35.6,34.1,1.5,16.7,-5.1
579,"Q",32,33.8,-1.7,13.1,0.4
579,"I",34.8,33.7,1.1,16.1,NA
579,"R",29.8,30.3,-0.5,12.9,0.3
579,"S",32.4,32.9,-0.6,13.3,-1.3
579,"H",35.8,37,-1.2,13,NA
579,"M",32.4,31.5,0.9,14.3,NA
579,"J",35.2,33.9,1.4,15.9,NA
579,"K",31.8,33.2,-1.4,14.9,NA
579,"L",34.3,33.3,1.1,13.9,NA
579,"N",34.1,32.6,1.5,12.9,-0.6
579,"O",35,32.3,2.6,13.5,-0.4
579,"P",34,32.3,1.7,14,-1.4
580,"J",35.6,32.7,2.9,14.5,NA
580,"I",34.3,32.3,2,15.9,NA
580,"L",28.6,32,-3.4,13.4,NA
580,"M",27.2,32.2,-5,12.9,NA
580,"H",35.2,36.5,-1.3,14.6,NA
580,"K",29.8,33.8,-4,13.1,NA
580,"P",28.7,32.2,-3.5,12.1,1.9
580,"Q",29.4,33.5,-4.1,10.8,2.7
580,"N",29.7,34,-4.3,10.9,3.6
580,"O",26.9,33.8,-6.9,9.5,4.3
580,"R",27.6,32.9,-5.3,11.6,6
580,"S",26.2,32.3,-6.1,10.7,6.3
585,"P",34.3,37.2,-2.9,12.6,1.2
585,"K",35.9,34.1,1.8,15.5,NA
585,"O",33.1,38.5,-5.4,13.2,1
585,"M",33.1,34.5,-1.5,13.5,NA
585,"N",32.5,35.6,-3.1,14,-0.2
585,"Q",36.7,39.2,-2.5,13.8,-0.8
585,"L",33.4,36.2,-2.8,14.5,NA
585,"H",33.8,31.3,2.4,16.3,NA
585,"I",36.2,35.1,1.1,17.1,NA
585,"J",32.2,35.1,-2.9,15.3,NA
585,"R",34.1,35.9,-1.8,11.4,2
585,"S",33.9,34.8,-0.8,12.1,-0.7
581,"K",31.6,31.8,-0.1,17.4,NA
581,"L",32.8,32.8,-0.1,17.8,NA
581,"I",35.5,33.7,1.8,17,NA
581,"J",33.6,36,-2.4,15.2,NA
581,"O",35.2,33.8,1.4,13.6,0.6
581,"H",37.4,36.6,0.8,15.1,NA
581,"M",32.8,32.3,0.5,14.9,NA
581,"N",34.4,33.8,0.6,15.7,-2.3
581,"S",36.1,38.6,-2.5,12,3.6
581,"P",35,36.2,-1.2,14.5,-0.7
581,"Q",31,33.9,-3,13.7,0.5
581,"R",33.5,34.5,-1,13.9,0.4
586,"K",38.8,37.8,1,16.7,NA
586,"N",37.8,36.3,1.5,14.2,2.5
586,"H",38.8,35.8,3,18.2,NA
586,"I",38.5,38.3,0.2,15.9,NA
586,"L",36.7,36.3,0.4,16.9,NA
586,"M",37.2,38.4,-1.2,16.4,NA
586,"O",36.4,35.5,0.9,14.9,1.9
586,"P",36.1,33.8,2.4,13.4,0.4
586,"J",37.7,38.8,-1.1,17,NA
586,"R",30.8,36.8,-5.9,13.2,1
586,"S",34.8,38,-3.2,11.9,2.2
586,"Q",34.5,33.8,0.7,13.5,3.6
587,"N",33.6,32.9,0.6,13.3,1.8
587,"Q",29,34.2,-5.3,12.6,4.5
587,"I",33.8,35,-1.2,15.6,NA
587,"O",33.4,32.5,0.8,14.4,-1.2
587,"P",30.3,32.7,-2.5,12.9,1.9
587,"H",31.9,31.4,0.5,15.9,NA
587,"M",29.8,32.7,-2.9,13.9,NA
587,"J",32.5,36.5,-4,14.1,NA
587,"K",33.8,36.7,-2.9,16.6,NA
587,"L",30.9,32.7,-1.8,12.9,NA
587,"R",33.1,33.9,-0.9,11.3,3.3
587,"S",32,34.1,-2.1,12.8,-0.4
582,"M",30.5,34,-3.5,13.6,NA
582,"H",32.7,31.9,0.8,17.2,NA
582,"J",31.3,32.5,-1.2,16.3,NA
582,"K",33,32.7,0.3,15.9,NA
582,"L",34.8,34.8,0,15.4,NA
582,"O",34,36.1,-2.1,15.1,-1
582,"I",30.7,30.9,-0.1,15.1,NA
582,"Q",34.1,36.6,-2.5,11.8,3.8
582,"N",32.1,32.5,-0.4,12.7,-0.1
582,"S",36.5,35.1,1.5,12,-1.4
582,"P",34.4,35.3,-0.9,13.7,-0.7
582,"R",35.9,40.1,-4.2,13.4,-2.4
589,"S",35.4,35.4,0,14.7,-3.5
589,"O",36.6,35.1,1.5,13.5,1.5
589,"R",33.3,32.2,1.1,13.5,0.1
589,"I",35.7,34.1,1.6,14.2,NA
589,"P",36.2,33.8,2.5,13.9,2.2
589,"Q",33.6,32.4,1.2,14.8,0.8
589,"H",37.5,34.1,3.4,17.1,NA
589,"M",32.9,32.6,0.2,14,NA
589,"J",35,35.9,-0.8,13.1,NA
589,"K",32,36.9,-4.8,11.6,NA
589,"L",32,31.8,0.3,14.8,NA
589,"N",34.5,35.6,-1.1,13.4,-0.5
588,"S",31.6,38,-6.4,11.7,1
588,"P",37.3,37,0.3,15.1,-4
588,"Q",33.4,36.7,-3.3,15.2,-2.3
588,"R",30.7,38.6,-7.9,15.7,-3.5
588,"J",36.2,35.3,0.8,14,NA
588,"K",36.8,38.5,-1.7,14.7,NA
588,"H",31.3,38.3,-7,14.6,NA
588,"I",32.9,37.6,-4.7,12.1,NA
588,"N",32.1,37.4,-5.3,17,-2.6
588,"O",35.3,36.9,-1.7,15.5,-3.3
588,"L",35.8,36.5,-0.7,13.3,NA
588,"M",32.7,40,-7.3,14.1,NA
590,"S",36.9,35.4,1.5,13,-2.1
590,"P",33.6,34.6,-1,11.4,1.5
590,"Q",33.5,35.5,-1.9,12.2,1.6
590,"H",36,39.6,-3.6,16.8,NA
590,"I",38,38.2,-0.2,15.7,NA
590,"J",39.1,38,1.1,17.3,NA
590,"R",36.5,36,0.5,15.3,-3.7
590,"L",33,33.4,-0.4,15.4,NA
590,"M",34.7,33.2,1.5,16.2,NA
590,"N",33.4,35.7,-2.3,12.3,-1.3
590,"K",32.1,31.4,0.6,15.1,NA
590,"O",35.4,38.5,-3.1,12.3,2.1
591,"Q",35.1,35.4,-0.3,14.9,-0.7
591,"R",36.6,35.4,1.2,14.7,1.2
591,"S",36.8,33.9,2.9,13,-0.4
592,"H",35.1,33.7,1.4,13.4,NA
592,"S",36,30.7,5.3,11.3,2.7
592,"K",35.2,32,3.2,14.9,NA
592,"R",35.1,30.3,4.8,11.1,2.9
592,"J",37.3,30.9,6.5,13.6,NA
592,"O",37,34.5,2.5,12.2,1.5
592,"L",37.2,29.8,7.4,14,NA
592,"I",35.2,34,1.2,14.7,NA
592,"N",34.4,34.2,0.2,12.1,3.3
592,"P",37.5,31.4,6.1,12.4,0.1
592,"M",35.8,32.2,3.6,12.6,NA
592,"Q",35.2,33.1,2.1,10.9,2.1
593,"J",36.4,36.2,0.1,17.2,NA
593,"I",33.9,37.3,-3.4,16.9,NA
593,"H",37.8,34.8,3,17.4,NA
593,"M",32.9,38.3,-5.4,15.3,NA
593,"K",35.2,34.2,1,18,NA
593,"L",36.7,33.2,3.6,17.9,NA
593,"Q",36.4,39.4,-3.1,15.8,-0.5
593,"N",31,41.2,-10.2,13.9,1.5
593,"O",33.6,38.2,-4.6,15.6,-1.9
593,"P",38.1,37.7,0.4,16.5,-1.8
593,"R",35.2,40.1,-4.9,15.6,0.6
593,"S",39.2,40,-0.8,14.6,0.4
594,"O",32.9,37.3,-4.3,13.6,1.1
594,"Q",32.3,34.5,-2.2,14.6,-0.6
594,"R",32.6,36.4,-3.8,15.1,2.7
594,"J",38.2,32.8,5.4,18.8,NA
594,"P",33.9,37.1,-3.2,14.7,0.6
594,"H",35,32.1,2.9,16,NA
594,"I",32.5,34.1,-1.7,19,NA
594,"N",34.4,33.8,0.5,15.1,-2.3
594,"K",35.7,37.4,-1.7,18,NA
594,"L",34.1,34.6,-0.5,15.3,NA
594,"M",34.2,32.5,1.7,18.5,NA
594,"S",36.1,34.5,1.5,14.1,-1.6
595,"K",33.4,32.2,1.2,16.1,NA
595,"I",35.8,34.4,1.4,15.9,NA
595,"J",33.2,34.5,-1.4,16,NA
595,"M",33.6,33.6,0,15,NA
595,"H",34.5,36.8,-2.3,14.9,NA
595,"O",38,32.5,5.6,16.8,-0.7
595,"L",31.8,31.7,0.1,14.4,NA
595,"Q",36.7,33.3,3.4,16.3,-1
595,"N",35.9,35.1,0.7,15.7,-0.2
595,"S",35,34.1,0.9,13.9,-1.2
595,"P",39,34.3,4.7,16.1,-0.6
595,"R",31,33.5,-2.5,14.5,-0.8
596,"L",31.6,34.4,-2.7,14.2,NA
596,"I",31.4,40.7,-9.3,16.5,NA
596,"J",33.7,34.1,-0.4,16.4,NA
596,"K",33.8,35.3,-1.5,12.8,NA
596,"O",37.4,40.9,-3.5,15.6,-3.3
596,"P",37.9,37.9,0,14,-3.5
596,"H",33.8,39.5,-5.7,17.5,NA
596,"S",37.2,39,-1.8,11.4,1.1
596,"M",31.9,34.5,-2.6,13.1,NA
596,"N",30.4,41.1,-10.8,12.5,2.1
596,"Q",37.9,38.6,-0.7,13.8,-0.9
596,"R",37.6,35.4,2.2,15.7,-4.5
597,"M",33.7,38.5,-4.8,11.8,NA
597,"N",33.4,36,-2.6,14.4,-0.9
597,"H",37.8,32,5.7,15.8,NA
597,"I",35.4,29.5,5.9,13.7,NA
597,"P",36,34.9,1.2,13.9,0
597,"Q",31.7,35.7,-4,10.7,3.6
597,"J",38.6,37.2,1.5,15.9,NA
597,"O",33.5,35,-1.6,14,0.2
597,"K",34.5,39.3,-4.8,13.5,NA
597,"L",38.7,41.7,-3,13.4,NA
597,"R",32.3,35.9,-3.6,11.6,1.7
597,"S",34.3,37,-2.7,9.7,1.6
598,"N",30.9,34.9,-4,14.3,-1.1
598,"M",31.3,36.3,-5,14.4,NA
598,"Q",34.6,32.1,2.5,13.9,-1.5
598,"O",35.8,35.6,0.2,14.4,-1.9
598,"L",32.4,32.7,-0.4,14.8,NA
598,"H",36.5,32.8,3.6,15,NA
598,"I",37.4,34.8,2.6,15.7,NA
598,"J",32.2,33,-0.9,14.7,NA
598,"K",33.7,33,0.7,14.3,NA
598,"S",31.3,34.6,-3.3,13.6,-2.6
598,"P",34.4,31.5,2.9,13.2,-0.7
598,"R",31.4,34.7,-3.3,14.5,-3
601,"O",36,39.2,-3.2,18.1,-2.3
601,"N",38.1,36.8,1.3,14.8,-0.5
601,"O",36,39.2,-3.2,18.1,NA
601,"S",35.8,34.3,1.6,12.3,1.8
601,"P",34.2,33.5,0.7,14.8,-0.4
601,"Q",36.6,34.3,2.3,14,-0.6
601,"I",36.6,36,0.6,16.7,NA
601,"J",38,35.7,2.4,15.4,NA
601,"K",34.3,34,0.3,16.1,NA
601,"L",32,36.8,-4.8,16.1,NA
601,"M",37.9,40.5,-2.6,15.5,NA
601,"R",35.4,32.2,3.2,13.2,2.2
600,"O",30.8,37.3,-6.6,16,1.9
600,"P",30.3,33.2,-2.8,18,-2
600,"Q",31.5,32.8,-1.3,15.1,0.2
600,"N",33.9,38.4,-4.4,15.2,-1.1
600,"S",35.2,35.3,-0.1,11.9,1
600,"K",35.6,37.1,-1.6,15.4,NA
600,"H",37.3,35.1,2.1,16,NA
600,"I",39.3,38.2,1.1,16.2,NA
600,"J",39.9,40,-0.1,15.6,NA
600,"L",37.4,34.1,3.3,16.5,NA
600,"M",37.7,35,2.7,14.4,NA
600,"R",32,34,-2,13.2,0.2
602,"I",35.7,36.4,-0.7,15.8,NA
602,"Q",36.4,34.1,2.3,15.2,-0.9
602,"R",34.3,33.5,0.8,13.3,1.1
602,"S",34.5,33.6,0.9,13.6,-1.4
602,"P",35.1,32.8,2.3,10.9,2.7
602,"H",36.4,31.2,5.2,15.7,NA
602,"M",34.4,30.4,4.1,12,NA
602,"J",34.3,36,-1.7,12.4,NA
602,"K",34.9,32.2,2.7,13.2,NA
602,"L",32.6,30.3,2.3,12.3,NA
602,"N",36.3,33.4,2.8,12,0.9
602,"O",34.4,35.9,-1.5,13.5,-0.3
603,"H",39.6,37.6,2,15.9,NA
603,"Q",36.4,30.7,5.7,12.7,0.4
603,"R",32.9,31.7,1.2,12.7,1.5
603,"S",33.6,32.9,0.6,11.9,0
603,"I",33.8,36.9,-3,15.1,NA
603,"J",30.8,31.5,-0.7,13.9,NA
603,"K",32.6,28.9,3.7,11.7,NA
603,"L",33.3,27.5,5.8,13.8,NA
603,"M",35,32.4,2.6,13.2,NA
603,"N",33.1,33.4,-0.3,14.6,-0.2
603,"O",33.4,31.1,2.2,13.8,-0.7
603,"P",33.7,31.3,2.5,13.4,-1.9
